ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,joint_angle
0.017449215,0.230716448,0.08733718,0.078381586,0.109759021,0.031480615,0.006247165,0.013202949,0.001087784,0,0,0,0.5,0,0,114.1627816
0.032805421,0.146995473,0.099615691,0.081605789,0.183769355,0.030962598,0.007855361,0.032891936,0.000370799,0.25,0,0.333333333,0,0,0,114.4778324
0.03721363,0.041729515,0.063998814,0.039540906,0.269927306,0.135802092,0.001920467,0.075094216,0.019066964,0,0,0,0,0.5,0,114.7870737
0.021918459,0.081486862,0.012678251,0.020182507,0.113435663,0.109897589,0.000507114,0.013551445,0.012276755,0,0,0,0,0,0.5,115.09017
0.016033894,0.079745383,0.025523217,0.009576803,0.122875122,0.026588325,4.06E-05,0.016116412,0.000270337,0.25,0,0.333333333,0,0,0,115.3875268
0.025714594,0.037524585,0.009482929,0.021727349,0.24328159,0.084500986,0.000558185,0.060448937,0.007181018,0.25,0,0,0,0.5,0.5,115.6792492
0.025165125,0.112625893,0.035138274,0.017052336,0.075261468,0.048393553,0.000302419,0.003346083,0.002411457,0,0.333333333,0.333333333,0,0,0,115.9653819
0.0089812,0.059269339,0.01957348,0.044482039,0.24535093,0.132100007,0.001952341,0.061003508,0.017958002,0,0,0,0.5,0.5,0.5,116.2463087
0.021941851,0.116787166,0.062474461,0.081138611,0.366247093,0.148521987,0.007105042,0.136845233,0.023286379,0,0,0,0,0,0,116.5224476
0.05517816,0.231833873,0.092098856,0.042460404,0.0995134,0.030839392,0.002192819,0.003355062,0.000547853,0,0.333333333,0.333333333,0,0,0,116.7942635
0.057294761,0.169745701,0.061023947,0.024285736,0.187316831,0.095235056,0.000676151,0.035203748,0.008992782,0,0,0,0,0,0,117.0620785
0.04194166,0.082238878,0.015005051,0.048261521,0.11960926,0.089313466,0.002412176,0.014882078,0.007995364,0,0,0,0,0,0.5,117.3264322
0.010210986,0.057639065,0.010122061,0.060925651,0.006317568,0.032225217,0.003849565,2.59E-05,0.000345352,0,1,0.333333333,0.5,0,0,117.5877836
0.00507166,0.072030926,0.018639423,0.019087265,0.059627349,0.116448437,0.000189732,0.00381228,0.014097627,0.25,0,0,0,0,0.5,117.8464364
0.011517125,0.0900755,0.068913992,0.059823667,0.05423938,0.059842781,0.004145959,0.001804945,0.003764888,0,0.333333333,0.333333333,0,0,0,118.1031951
0.034811534,0.035800638,0.057676228,0.019297977,0.249350284,0.09021639,0.000123416,0.064214413,0.008613779,0.5,0,0,0,0.5,0,118.3578243
0.046344683,0.115190373,0.012450013,0.044331631,0.188984682,0.093552247,0.002279997,0.036533438,0.008409529,0,0,0,0,0,0.5,118.6108173
0.045920517,0.153340078,0.033956327,0.053249508,0.05044712,0.085892696,0.003414517,0.002079903,0.00796291,0,0.333333333,0,0,0,0,118.862743
0.03342527,0.10028422,0.053464045,0.021114843,0.167671682,0.014825591,0.00051182,0.027741077,7.18E-05,0.5,0,0.333333333,0,0,0,119.1133785
0.021323654,0.038117996,0.042258714,0.154135298,0.254543076,0.058889834,0.026267043,0.066992356,0.003438382,0,0,0,0.5,0.5,0,119.3630434
0.057164428,0.090343449,0.014744412,0.050677502,0.063933958,0.11401617,0.00263406,0.001637537,0.013481725,0.25,0.333333333,0,0,0,0.5,119.6115263
0.060767021,0.036473886,0.022795005,0.010320135,0.256232524,0.061716846,0.000104029,0.066558844,0.004081853,0,0,0.333333333,0,0.5,0,119.8588795
0.03924664,0.146188928,0.024711397,0.076072875,0.321434662,0.121530748,0.005988761,0.104149345,0.014793876,0,0,0,0,0,0.5,120.1054614
0.009035592,0.265566436,0.080101108,0.077439033,0.097987687,0.101221822,0.005656846,0.009347666,0.010735857,0,0.333333333,0,0.5,0,0,120.3512685
0.04363459,0.243845861,0.10498276,0.081788205,0.157621463,0.021029534,0.007233192,0.024897922,0.000145198,0,0,0.333333333,0,0,0,120.5966656
0.053657085,0.110712126,0.086140368,0.035119054,0.311084884,0.077458733,0.001615511,0.097196779,0.005672053,0,0,0,0,0,0,120.8409517
0.042217421,0.05121764,0.026778914,0.028654738,0.282054926,0.199425704,0.000584982,0.078555259,0.040559119,0.25,0,0,0,0.5,0.5,121.0848416
0.015429792,0.186929676,0.067963371,0.085781943,0.251610155,0.148332869,0.00731054,0.06362056,0.022315686,0,0,0,0.5,0,0,121.3280738
0.0276299,0.281057508,0.11861082,0.061037074,0.088099219,0.069747204,0.003562703,0.007770723,0.004986618,0,0,0,0,0,0,121.570775
0.046886541,0.299679294,0.136327912,0.016288158,0.026138648,0.009972421,0.000165952,0.000264166,7.32E-05,0.25,0.333333333,0.333333333,0,0,0,121.8128102
0.035751643,0.267231251,0.117234904,0.047819044,0.109778774,0.09797106,0.002550058,0.011818883,0.010213748,0,0,0,0,0,0,122.0543214
0.013939846,0.180062307,0.067701346,0.046447432,0.230372739,0.082700624,0.002347898,0.05414529,0.006851594,0,0,0,0,0,0,122.295359
0.004082634,0.049275652,0.028703777,0.02851268,0.293211548,0.115474505,0.000927504,0.085184605,0.013516897,0.25,0,0,0.5,0.5,0,122.5359494
0.007925439,0.133852618,0.055269932,0.017722234,0.365729152,0.227747878,0.000376746,0.134474669,0.052358797,0.25,0,0,0,0,0,122.7761392
0.004128849,0.309921726,0.158126407,0.031761793,0.272470441,0.180044317,0.001022096,0.075208321,0.032953347,0,0,0,0.5,0,0,123.0160658
0.02294682,0.387113203,0.202029124,0.029005985,0.0796497,0.046185068,0.00100372,0.002003419,0.000749849,0.25,0.333333333,0.333333333,0,0,0,123.2559085
0.02624522,0.29323484,0.154687763,0.003909912,0.331949087,0.172122712,1.72E-05,0.112339831,0.029722955,0,0,0,0,0,0,123.4957135
0.018321618,0.10732651,0.060763433,0.022518181,0.317718297,0.204226197,0.000624201,0.100459703,0.041236953,0,0,0,0,0,0,123.7354093
0.007334821,0.030685006,0.032480245,0.039805201,0.195260755,0.186610824,0.001867605,0.03747616,0.034231252,0,0,0,0.5,0.5,0.5,123.9752814
0.004797766,0.119498123,0.119740092,0.028362657,0.171848987,0.17447362,0.000678918,0.030333536,0.031191156,0.25,0,0,0.5,0,0,124.2149092
0.010184232,0.186077375,0.167925316,0.035121541,0.085792924,0.038277518,0.000396021,0.007842816,0.000660541,0.25,0,0.333333333,0,0,0,124.4541654
0.020512221,0.190017658,0.138461678,0.082295517,0.073222805,0.124689789,0.007055072,0.005975666,0.0160138,0,0,0,0.5,0,0,124.6928071
0.040001041,0.149835672,0.071311539,0.013356747,0.066346729,0.15832419,5.46E-05,0.004107598,0.024415772,0.5,0,0,0,0,0,124.9303745
0.042557246,0.105269635,0.020503378,0.014841785,0.112779341,0.160688126,8.80E-05,0.012849146,0.025692581,0.25,0,0,0,0,0.5,125.1668054
0.037437987,0.040776948,0.065521008,0.014911807,0.132345815,0.06643542,0.000201328,0.016648615,0.004762389,0,0,0,0,0,0,125.4015236
0.021167378,0.063816264,0.076773316,0.05294023,0.259365619,0.003926654,0.002917745,0.069350407,8.22E-06,0,0,0.333333333,0,0,0,125.6348198
0.015412733,0.165181749,0.07075682,0.089631667,0.091910701,0.02045682,0.008041244,0.008487858,0.000386816,0,0,0,0.5,0,0,125.8663052
0.053498788,0.166404801,0.051475989,0.050037323,0.091085127,0.07044076,0.002761916,0.00876776,0.004999818,0,0,0,0,0,0,126.0960923
0.046574164,0.062380579,0.01132799,0.071087222,0.291441512,0.084411001,0.005333004,0.086284046,0.007166892,0,0,0,0,0.5,0.5,126.3240428
0.011280072,0.080185228,0.025364663,0.074030933,0.202115698,0.070370758,0.005364621,0.041125611,0.005113001,0,0,0,0.5,0,0,126.5502289
0.024848414,0.138059258,0.048008017,0.046926177,0.033415531,0.023277646,0.002204849,0.000950289,0.000449774,0,0.333333333,0.333333333,0,0,0,126.7745268
0.03707731,0.132794203,0.037491455,0.009916968,0.03528409,0.051911694,0.000121486,0.001183219,0.00283318,0,0,0,0,0,0,126.9971254
0.030774355,0.095691434,0.011398285,0.04323938,0.103058827,0.051097219,0.002021421,0.010762234,0.002790672,0,0,0,0,0,0,127.2180145
0.007474601,0.038043825,0.002461868,0.061361899,0.118514879,0.022612227,0.00380394,0.013364176,0.000540283,0,0,0,0.5,0,0.5,127.4372042
0.01559704,0.055242356,0.017268808,0.01009355,0.245958943,0.030504972,2.69E-05,0.061884992,0.000948254,0.5,0,0,0,0,0,127.6547846
0.027486156,0.180056095,0.030084068,0.045645681,0.188526481,0.021421309,0.001979568,0.035737479,0.000470659,0,0,0,0,0,0,127.8703417
0.061674544,0.23632896,0.030456915,0.068975873,0.036537168,0.026641383,0.005219546,0.001113944,0.000796318,0,0.333333333,0,0,0,0,128.0840116
0.07137296,0.207309676,0.011888586,0.034291384,0.14965917,0.041803812,0.001224867,0.023285943,0.001678718,0.25,0,0,0,0,0,128.295629
0.044184605,0.105601648,0.010716358,0.056591736,0.210449144,0.053833688,0.003110143,0.043547688,0.003031474,0,0,0,0,0,0.5,128.5051689
0.02508755,0.035112568,0.029802657,0.013117487,0.26250534,0.026975479,0.000142721,0.067716403,0.000692958,0.25,0,0,0,0.5,0,128.7123616
0.016464112,0.176832694,0.042408522,0.053321793,0.332652978,0.019559794,0.003432708,0.111301533,0.00040587,0.25,0,0,0,0,0,128.9170117
0.017001303,0.30605003,0.055937402,0.045569178,0.116386953,0.042089071,0.002342796,0.013888127,0.002112671,0,0.333333333,0,0,0,0,129.1190261
0.023060484,0.290552284,0.060912013,0.021920319,0.136195568,0.037562019,0.000231271,0.018464089,0.001454572,0.25,0,0.333333333,0,0,0,129.318416
0.034211129,0.162972161,0.019358858,0.018083337,0.357526001,0.137869624,0.000164887,0.129708914,0.019141374,0.25,0,0,0,0,0.5,129.515289
0.024050058,0.051746247,0.04585578,0.034021069,0.327029187,0.107602343,0.001190659,0.107758705,0.011887963,0,0,0,0,0.5,0,129.7095329
0.00834751,0.144759784,0.079504346,0.031054606,0.103038713,0.044187048,0.001123332,0.010662953,0.001985196,0,0,0,0,0,0,129.9012471
0.008542717,0.171931239,0.08404057,0.034046359,0.022778667,0.052578175,0.001263027,0.00040984,0.002858084,0,0.333333333,0.333333333,0,0,0,130.0904467
0.020311956,0.16046889,0.037035835,0.009380048,0.056461798,0.121637054,4.13E-05,0.0031571,0.015000528,0.25,0,0,0,0,0,130.2768817
0.01863467,0.105997545,0.01081931,0.008802839,0.162695195,0.065202679,0.000103237,0.027315454,0.004505705,0.25,0,0,0,0,0.5,130.4604802
0.015622575,0.025651167,0.016840366,0.010435595,0.099809746,0.024988801,3.50E-05,0.009680267,0.000751392,0.5,0,0.333333333,0,0,0,130.6413344
0.008550225,0.019745258,0.007583658,0.056756913,0.118354275,0.028335431,0.004014873,0.013944938,0.000353321,0.25,0,0.333333333,0.5,0.5,0,130.8193376
0.007677788,0.123122447,0.05005835,0.056165835,0.254091687,0.166055267,0.003727406,0.067051811,0.027727974,0,0,0,0.5,0,0,130.9944415
0.023081411,0.200062124,0.125825738,0.028428848,0.105838064,0.095372864,0.000999462,0.004428075,0.009068867,0,0.333333333,0.333333333,0,0,0,131.1669122
0.028981722,0.086163841,0.093381004,0.014411244,0.366433858,0.202948282,8.94E-05,0.135523902,0.04239649,0.25,0,0,0,0.5,0,131.3364982
0.010676512,0.122218039,0.035386102,0.076021594,0.368739547,0.267853942,0.006168693,0.135734944,0.07099355,0,0,0,0.5,0,0.5,131.5033063
0.023083582,0.266697295,0.142222323,0.041559528,0.169975286,0.202252693,0.001642976,0.029204726,0.042536182,0,0,0,0,0,0,131.6677339
0.04255156,0.292590476,0.181259644,0.027620518,0.088068023,0.047831588,0.000856168,0.007670008,0.001718486,0.25,0.333333333,0.333333333,0,0,0,131.8300886
0.044169377,0.196034157,0.1375486,0.005273617,0.258221367,0.138501214,2.61E-05,0.067161601,0.019369183,0.5,0,0,0,0,0,131.9903894
0.040201023,0.053955459,0.058008568,0.017261707,0.325943298,0.186538546,0.000304367,0.105077778,0.034590226,0,0,0,0,0.5,0,132.1490558
0.016826442,0.139882871,0.034450809,0.06938028,0.347882281,0.195358009,0.005321164,0.121349247,0.037874906,0,0,0,0,0,0.5,132.3058003
0.004044722,0.292298541,0.119376108,0.014664176,0.224946226,0.158611111,0.000116929,0.050089974,0.025058463,0.5,0,0,0,0,0,132.460891
0.019531736,0.383597758,0.179783903,0.055967028,0.138055603,0.08922898,0.003304917,0.018816161,0.008335244,0,0,0,0,0,0,132.6141911
0.051306972,0.43137428,0.194212926,0.067797215,0.044658578,0.032094634,0.005247707,0.001001916,0.000985354,0,0.333333333,0.333333333,0,0,0,132.7660721
0.066935402,0.369627463,0.157526517,0.014444486,0.28222882,0.131980057,0.000128131,0.08155463,0.017442248,0.25,0,0,0,0,0,132.9165357
0.056677705,0.153625403,0.068775237,0.032761701,0.508419075,0.226056857,0.001125803,0.255908937,0.05094256,0,0,0,0,0,0,133.0649548
0.027962975,0.138204435,0.039611294,0.063658191,0.565606467,0.21077049,0.004299131,0.321537205,0.044063838,0,0,0,0,0,0.5,133.2115717
0.006363509,0.380491176,0.116412085,0.050066849,0.338248961,0.101772693,0.002628497,0.112721553,0.010589322,0,0,0,0.5,0,0,133.3562719
0.015572843,0.486271991,0.136881488,0.020759861,0.095138388,0.020309123,0.000396857,0.003932648,0.000150269,0,0.333333333,0.333333333,0,0,0,133.498861
0.025622284,0.42012189,0.118835,0.012679932,0.256984517,0.060179553,0.000200574,0.066330013,0.0036513,0,0,0,0,0,0,133.6393343
0.032493094,0.253995202,0.095129427,0.022415427,0.33824243,0.026081554,0.000578682,0.113026247,0.000703013,0,0,0,0,0,0,133.7775272
0.039436549,0.091894979,0.090290078,0.01071987,0.256484053,0.002955026,5.11E-05,0.065653587,3.96E-06,0.25,0,0.666666667,0,0,0,133.9133991
0.028776588,0.020102321,0.082777788,0.022694582,0.145468919,0.050452352,0.00065269,0.020777329,0.002704698,0,0,0,0,0.5,0,134.0466961
0.013772545,0.080925975,0.039128302,0.062237902,0.126598563,0.108749671,0.004505831,0.016839137,0.01180566,0,0,0,0.5,0,0,134.1776817
0.014987228,0.118057875,0.006119778,0.034908504,0.0214764,0.058310785,0.001225734,0.000342999,0.003216855,0,0,0,0,0,0.5,134.3064118
0.022379936,0.135890493,0.030160206,0.013737257,0.056261606,0.078939466,0.00014646,0.003239549,0.006294913,0.25,0,0,0,0,0,134.4329643
0.01668495,0.180995886,0.075237064,0.008320837,0.115879201,0.098290182,2.22E-05,0.013830619,0.009955628,0.25,0,0,0,0,0,134.5575179
0.02620712,0.212665317,0.107036512,0.02919312,0.068820712,0.030974599,0.001011264,0.003143541,0.001005325,0,0.333333333,0.333333333,0,0,0,134.6800347
0.029898499,0.151906865,0.100361893,0.019037452,0.156613261,0.052916088,0.000427455,0.023747511,0.002869532,0.25,0,0,0,0,0,134.8007054
0.012591718,0.056743628,0.063108828,0.055981915,0.177741904,0.094328136,0.003235396,0.03233602,0.008838614,0,0,0,0.5,0,0,134.9192863
0.015524441,0.004188356,0.022713225,0.033901604,0.051170342,0.055779908,0.001141056,0.001105662,0.003136662,0,0.333333333,0,0,1,0,135.0360534
0.021182986,0.050881686,0.026645177,0.009602117,0.163121035,0.061752422,7.57E-05,0.028305683,0.004703044,0.25,0,0,0,0,0,135.1512954
0.016456809,0.090028172,0.039158322,0.005219763,0.072467596,0.023207612,3.50E-05,0.003779033,0.000502291,0,0.333333333,0.333333333,0,0,0,135.2650672
0.010903788,0.040923017,0.013803526,0.018514053,0.307975018,0.10958963,0.000427357,0.096496156,0.012515483,0,0,0,0,0.5,0.5,135.3772732
0.008495609,0.182365317,0.041621888,0.017518737,0.303484726,0.088845924,0.000342948,0.091984919,0.007933409,0.25,0,0,0,0,0,135.4882463
0.02280877,0.287581764,0.074617487,0.032792933,0.092345647,0.039546727,0.001127964,0.008299787,0.00179182,0,0.333333333,0,0,0,0,135.598207
0.032902897,0.245330632,0.072693643,0.008738925,0.248845901,0.04021467,2.86E-05,0.064762211,0.001847622,0.25,0,0,0,0,0,135.7069465
0.023293838,0.083518914,0.056535379,0.041240201,0.29671951,0.017271123,0.001721735,0.086794882,0.000295804,0,0,0,0,0,0,135.8150537
0.00852742,0.043709977,0.048955402,0.0579607,0.189237353,0.023995462,0.003539314,0.035580964,0.000603597,0,0,0,0.5,0.5,0,135.921865
0.020950542,0.107694681,0.028264748,0.006957241,0.051654796,0.058729464,4.18E-05,0.002598618,0.00349621,0.25,0.333333333,0,0,0,0,136.0277792
0.020443832,0.109837956,0.010929,0.017789185,0.018328955,0.092776623,0.000182455,0.000106798,0.008538227,0.25,0.333333333,0,0,0,0.5,136.1325705
0.022806862,0.130600767,0.062641014,0.009157979,0.073727835,0.13742106,0.000110081,0.005569151,0.019661473,0.25,0,0,0,0,0,136.2364518
0.024539347,0.172033375,0.108046178,0.022589759,0.058519077,0.039680332,0.000787827,0.003828181,0.001684861,0.5,0.333333333,0,0,0,0,136.3393804
0.019698241,0.165989875,0.112083125,0.038001396,0.067171545,0.007500246,0.001574483,0.004389421,6.39E-05,0,0,0,0,0,0,136.4411135
0.004492491,0.097680932,0.09622681,0.025308524,0.2184908,0.076325157,0.000400709,0.048285506,0.006082151,0.25,0,0,0,0,0,136.5419496
0.009802625,0.06706149,0.034832807,0.017057982,0.357142256,0.183203663,0.000174348,0.129341098,0.033812488,0.25,0,0,0,0.5,0.5,136.6416
0.005745881,0.216458621,0.061810421,0.045068887,0.19256806,0.197561126,0.002205926,0.037718653,0.03981939,0,0,0,0.5,0,0,136.7408838
0.022639158,0.24064346,0.125327494,0.046342795,0.097834274,0.06112182,0.002262296,0.010606806,0.00389126,0,0.333333333,0,0,0,0,136.8392769
0.037809986,0.163630895,0.135779867,0.005993907,0.169523522,0.005733379,2.08E-05,0.029405642,1.30E-05,0.25,0,0.333333333,0,0,0,136.9368768
0.03027128,0.090617381,0.114956061,0.025375483,0.097646973,0.10332048,0.000734534,0.00937205,0.011354759,0,0,0,0,0,0,137.0336056
0.021979347,0.048707775,0.056393935,0.011371785,0.074960401,0.10665624,0.000158427,0.005654955,0.011514804,0,0,0,0,0,0,137.1299267
0.015991685,0.013080019,0.022925128,0.02480907,0.051110928,0.044804162,0.00072367,0.002799098,0.001922223,0.25,0,0,0,0,0,137.225736
0.002069419,0.00321159,0.009401371,0.019000502,0.025590898,0.082298316,0.000374628,0.000418478,0.006906695,0.25,0.333333333,0,0.5,0.5,0.5,137.3208596
0.00167266,0.043963713,0.047152385,0.014661197,0.143349494,0.086223794,7.53E-05,0.02097373,0.007370091,0.25,0,0,1,0,0,137.4150174
0.011973446,0.135983915,0.0869243,0.035705917,0.213910041,0.091223262,0.001477805,0.046717981,0.008403522,0,0,0,0,0,0,137.5080648
0.013911123,0.244055892,0.127019309,0.027984595,0.179076937,0.059163314,0.000873341,0.031457073,0.003620599,0,0,0,0,0,0,137.6000949
0.008419211,0.313291207,0.128328424,0.056152781,0.073858756,0.064603437,0.002931804,0.003965285,0.004813029,0.25,0.333333333,0.333333333,0,0,0,137.6907444
0.042001254,0.271798155,0.081729686,0.044714876,0.195199458,0.105292535,0.002150684,0.038947764,0.011030651,0.25,0,0,0,0,0,137.7797692
0.042324196,0.129013851,0.030800513,0.022106553,0.341731505,0.123764812,0.000451198,0.115993658,0.01535087,0,0,0,0,0,0,137.867341
0.023965408,0.068210327,0.03199325,0.050572184,0.350529333,0.12937447,0.002650564,0.122710703,0.016954251,0,0,0,0,0.5,0,137.9536164
0.004019121,0.213023229,0.078939311,0.035226139,0.221932516,0.064649713,0.00118139,0.048640288,0.004290992,0,0,0,0.5,0,0,138.0384783
0.020763744,0.293389197,0.094827598,0.04878635,0.071648632,0.01946273,0.00254481,0.005194736,0.000129503,0,0.333333333,0.333333333,0,0,0,138.1224161
0.037458003,0.280160988,0.072748513,0.026434082,0.092568728,0.087023253,0.000726687,0.008943377,0.008003348,0,0,0,0,0,0,138.2053192
0.05268736,0.224612876,0.043225779,0.035277059,0.109313467,0.036077281,0.001315124,0.011302646,0.000415055,0,0,0.333333333,0,0,0,138.2873212
0.064487493,0.173432947,0.061841775,0.016463533,0.073541426,0.040763653,9.66E-05,0.004698193,0.001605194,0.25,0,0.333333333,0,0,0,138.3691159
0.056441316,0.101411997,0.044394505,0.035505715,0.261188655,0.110936285,0.001420064,0.070354043,0.013306603,0,0,0,0,0,0,138.4505102
0.026121964,0.079714979,0.027895173,0.087080538,0.353195824,0.169641978,0.007816075,0.122907199,0.029462389,0,0,0,0,0.5,0.5,138.531815
0.032307538,0.226657952,0.086108228,0.123280223,0.191795047,0.06266804,0.015772899,0.038694191,0.0041125,0,0,0,0,0,0,138.613069
0.067695168,0.223090217,0.07903243,0.024816744,0.241736938,0.10519512,0.000350561,0.063257538,0.011652805,0.25,0,0,0,0,0,138.6940247
0.059496104,0.062457131,0.02835963,0.029919754,0.456560345,0.236764246,0.000922305,0.211305496,0.05634658,0,0,0,0,0.5,0.5,138.7750133
0.037343604,0.166934488,0.108445808,0.062320551,0.200610675,0.155965322,0.00411685,0.043228085,0.024808698,0,0,0,0,0,0,138.8558922
0.009390066,0.167708502,0.138966167,0.040020967,0.176515651,0.050392879,0.001689683,0.032818042,0.001690121,0,0,0.333333333,0,0,0,138.9368017
0.002433075,0.052492687,0.083921195,0.014967103,0.389056931,0.189101278,0.000230452,0.15177573,0.035783439,0,0,0,0.5,0.5,0,139.0180489
0.00719392,0.196335112,0.040218134,0.004522225,0.365925534,0.280866766,8.54E-06,0.13336319,0.079357118,0.25,0,0,0,0,0.5,139.0992173
0.005699583,0.343811512,0.158153262,0.005714599,0.19610779,0.240430595,3.45E-05,0.037834538,0.05779193,0,0,0,0,0,0,139.1800072
0.001634721,0.413438115,0.245721214,0.019312852,0.072530839,0.114242818,0.000179075,0.005123105,0.013758041,0.25,0.333333333,0,0.5,0,0,139.2607533
0.006750168,0.366832201,0.250180577,0.037621546,0.254847899,0.103335728,0.000470371,0.066390268,0.011594621,0.25,0,0,0,0,0,139.3415646
