ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,load
-0.314817461,0.766894688,0.552974617,0.05387599,0.333593062,-0.077540334,0.095342769,0.311864735,0.051108635,-0.039759921,-0.026323411,-0.059451651,0.077128025,0.011958996,0.001726375,5.5
-0.272913791,0.746827599,0.542242625,0.063347634,0.300362982,-0.072100561,0.122195499,0.271392961,0.020601804,-0.034025414,-0.030739531,-0.057715784,0.074037951,0.016175471,0.004129681,5.5
-0.246594202,0.759014907,0.533491555,0.113103139,0.223299101,-0.084213162,0.215074328,0.271920009,0.052271813,-0.02032865,-0.034236566,-0.061406601,0.074303499,0.018013976,0.005601599,5.5
-0.215662203,0.725424031,0.522941072,0.135005441,0.185731413,-0.075136413,0.19408459,0.285761541,-0.00733641,-0.019765121,-0.038236566,-0.068854705,0.071800431,0.017118467,0.003571813,5.5
-0.247853652,0.790445425,0.586792402,0.199378591,0.142779728,-0.190147245,0.139912495,0.217835482,-0.041638313,-0.016167678,-0.048731972,-0.078534089,0.071830114,0.021774408,0.009264723,5.5
-0.206434798,0.733492009,0.589693144,0.226284922,0.086095046,-0.127143134,0.149295943,0.256887764,0.004850481,-0.016041308,-0.047601462,-0.078820764,0.068256549,0.024843659,0.004552456,5.5
-0.232079539,0.768486088,0.566036737,0.199367761,0.117702399,-0.155497582,0.190300492,0.272679876,0.031760928,-0.018540637,-0.040584,-0.081793083,0.070705742,0.023356893,0.004227876,5.5
-0.223949318,0.763227516,0.519985719,0.179262842,0.09994713,-0.159429582,0.191187103,0.308350988,0.094326278,-0.028838383,-0.036244829,-0.08115446,0.069879019,0.028542323,0.001235832,5.5
-0.241900777,0.774250392,0.578239831,0.179100899,0.151872015,-0.141536306,0.173827716,0.282588051,0.074761591,-0.024929518,-0.036491998,-0.079910745,0.075193226,0.026712774,-7.20E-05,5.5
-0.187284887,0.704519698,0.59898524,0.165049965,0.164357168,-0.064395758,0.126273241,0.277252632,-0.013870141,-0.033488433,-0.034642394,-0.079729522,0.06848817,0.020397297,-0.011721388,5.5
-0.110773325,0.56649778,0.576620846,0.168908701,0.094057196,0.049261125,-0.01951475,0.347749555,-0.022493378,-0.054993512,-0.03710391,-0.07052903,0.059790772,0.016216555,-0.02190259,5.5
-0.099334025,0.531282204,0.643250613,0.192894446,0.09778022,0.072076495,-0.039028595,0.27556935,0.026001839,-0.046709126,-0.037045316,-0.061433736,0.064483005,0.017271175,-0.02022844,5.5
-0.089656423,0.543812408,0.685060848,0.192100964,0.114689592,0.063585424,-0.012459159,0.213032967,0.081229077,-0.045669767,-0.03343101,-0.056995292,0.0670585,0.01804179,-0.020805748,5.5
-0.083718573,0.502999438,0.729240546,0.212029351,0.105118585,0.036599957,-0.118048192,0.174146184,0.067669367,-0.053587742,-0.035750904,-0.06065599,0.067645066,0.02187183,-0.01628642,5.5
-0.071154541,0.487109347,0.730419433,0.194855891,0.130590841,0.073649163,-0.00797065,0.163772775,0.12297376,-0.047657495,-0.025692972,-0.057326132,0.065431211,0.016865955,-0.016356747,5.5
-0.093437487,0.470518067,0.73801297,0.152707878,0.213302848,0.080784848,-0.099332033,0.165952576,0.090999364,-0.060070866,-0.024859568,-0.058922519,0.065974758,0.01493488,-0.017119406,5.5
-0.131616085,0.490873344,0.750874031,0.141642122,0.246795529,0.073880356,-0.125752314,0.206901943,0.121521129,-0.068191137,-0.019348383,-0.062464438,0.067983329,0.011011475,-0.021260638,5.5
-0.149064601,0.51395032,0.778925862,0.118681189,0.28148945,0.083173822,-0.126686397,0.20570649,0.069967785,-0.06869954,-0.015357849,-0.062407602,0.06847174,0.013665792,-0.018430131,5.5
-0.14623807,0.542130434,0.753137117,0.088076412,0.294031546,0.039209973,-0.127582115,0.132402386,0.0881775,-0.071188423,-0.01581289,-0.051948188,0.066642942,0.017669332,-0.01687355,5.5
-0.143925944,0.584005064,0.71840481,0.051379085,0.331147794,0.057063262,0.022667056,0.127821104,0.151160989,-0.060608819,-0.010890928,-0.045817375,0.070750887,0.01854231,-0.011879362,5.5
-0.132371964,0.591562811,0.666532977,0.038219395,0.30358012,0.027267558,0.076465848,0.122033194,0.21474923,-0.063148501,-0.007154278,-0.042137857,0.06840424,0.019342737,-0.008645046,5.5
-0.119224392,0.590327895,0.715773547,0.050855369,0.322129441,0.038994226,0.080935014,0.071828813,0.158523726,-0.055113027,-0.0098705,-0.043071449,0.071509197,0.018812989,-0.008962586,5.5
-0.11046586,0.563171135,0.719544014,0.048981167,0.336686052,0.07091828,0.036313306,0.100173041,0.163263038,-0.063348031,-0.012608272,-0.043786066,0.071040782,0.011805808,-0.012325812,5.5
-0.068574101,0.566026939,0.647879362,0.016741639,0.326892677,0.05407812,0.133386446,0.072161981,0.139526625,-0.058409286,-0.00987476,-0.044669308,0.070451346,0.015927299,-0.009142325,5.5
-0.044245241,0.53145862,0.594077382,0.007359023,0.284675584,0.072113457,0.103360911,0.125288265,0.164224748,-0.065266229,-0.011739921,-0.040185875,0.07411949,0.017271719,-0.003516366,5.5
-0.051766186,0.554328095,0.618855357,0.00474779,0.310898529,0.033979946,0.053820373,0.070925316,0.090857484,-0.068193825,-0.014596396,-0.043117119,0.070410553,0.017323227,-0.008916133,5.5
-0.04204587,0.591710346,0.59296229,-0.010114571,0.310139553,-0.012987319,0.110903045,0.079741142,0.075563881,-0.073160888,-0.010579009,-0.053517098,0.069166136,0.015725886,-0.00650486,5.5
-0.024326336,0.561093006,0.566988262,-0.026765293,0.316400928,-0.023386037,0.032005202,0.071014014,0.053572808,-0.080462711,-0.013089386,-0.053409098,0.074215027,0.015879423,-0.007449016,5.5
-0.012847538,0.579028666,0.497176842,-0.072494722,0.336261517,0.007455055,0.16378228,0.114749363,0.067205446,-0.077886231,-0.004808403,-0.05264829,0.070103646,0.013235589,-0.010043326,5.5
-0.011210765,0.581708695,0.463451854,-0.12446583,0.398101526,-0.011078155,0.14604865,0.085861643,0.010843136,-0.083364681,-0.003458546,-0.052143364,0.072709737,0.010796571,-0.00847773,5.5
-0.001302026,0.584502267,0.460207293,-0.078638825,0.307312954,-0.013846146,0.189469919,0.137293964,0.013531466,-0.077442681,-0.002450432,-0.059801331,0.069359485,0.016387126,-0.006798683,5.5
-0.01186885,0.63587588,0.457675326,-0.062365371,0.28871486,-0.122515974,0.224339735,0.035372332,0.003447602,-0.067879667,-0.005335218,-0.061031334,0.071546583,0.02072219,0.000435529,5.5
0.00205355,0.620810057,0.440220192,-0.047807374,0.250637072,-0.146178887,0.221147758,0.053601376,0.048783004,-0.074970031,-0.003644968,-0.066532401,0.069938166,0.020158826,0.000403612,5.5
-0.005425084,0.629551377,0.470945006,-0.028016207,0.240017277,-0.125439519,0.257667732,0.103593315,0.048019409,-0.072287017,-0.00049226,-0.073016243,0.073586704,0.017798959,0.002134427,5.5
0.029368489,0.555219219,0.500925589,-0.005750371,0.200426271,-0.078404886,0.183055702,0.111893193,0.003487457,-0.077688765,0.001704164,-0.073140351,0.069108921,0.0141331,-0.004288956,5.5
0.011968566,0.547933954,0.544124964,0.007143857,0.201316713,-0.071073158,0.110672385,0.154589144,0.000921914,-0.085727919,0.003029583,-0.079850423,0.072673455,0.015837251,-0.003289545,5.5
0.015955705,0.534267778,0.566621804,0.026344094,0.192350022,-0.028619257,0.158093947,0.171918652,0.011988626,-0.074146152,0.005981753,-0.082549396,0.075135311,0.01827284,-0.006596402,5.5
0.019352738,0.569893737,0.588766456,0.050836904,0.170951728,-0.026062246,0.242504796,0.17742847,0.013435651,-0.061928092,0.00587205,-0.086154122,0.078183069,0.021311542,-0.003540053,5.5
0.00706758,0.574447416,0.588107109,0.048038085,0.189166169,-0.014349798,0.23323047,0.18050925,0.035048618,-0.06149329,0.002767112,-0.083110829,0.076435917,0.020256754,-0.004910652,5.5
-0.012214855,0.604950752,0.59753245,0.044882896,0.218518327,-0.073464157,0.206337351,0.114759059,0.072671629,-0.064258963,0.000907872,-0.081670882,0.077753874,0.020362802,-0.00673518,5.5
-0.00655219,0.606775195,0.591072738,0.045601368,0.217094286,-0.033891167,0.262687046,0.16454876,0.07339649,-0.059816374,-0.000904944,-0.082903546,0.07896132,0.018722035,0.001309093,5.5
-0.019449013,0.625363432,0.552548936,0.03092627,0.22212421,-0.028984411,0.268383455,0.191790531,0.063249811,-0.059713751,-0.002597823,-0.080899044,0.079999635,0.020116566,-0.001883012,5.5
-0.04358884,0.654743965,0.572189214,0.024743957,0.274219782,-0.043751094,0.314915802,0.155952829,0.033274947,-0.052663778,-0.002541622,-0.085089108,0.076963089,0.019806022,-0.002667761,5.5
-0.04061392,0.663645349,0.604231388,0.043830124,0.266260661,-0.044991947,0.297420794,0.138595492,0.038819299,-0.053033273,-0.005940491,-0.085025851,0.076168575,0.019918859,-0.004062029,5.5
-0.018931782,0.674589175,0.549917744,0.069611117,0.188849884,-0.049421702,0.382490449,0.178030867,0.154610497,-0.050808209,-0.007766737,-0.083142406,0.072661673,0.022397479,-0.004504732,5.5
-0.011085318,0.720649149,0.507933746,0.027396123,0.240567997,-0.093371833,0.405948908,0.119524022,0.09493793,-0.052084892,-0.013071252,-0.080904489,0.071852771,0.020572526,-0.003247786,5.5
0.055435615,0.654805787,0.529066847,0.041390231,0.243180491,0.037180908,0.376541743,0.15434053,0.108084598,-0.052732464,-0.023493875,-0.075307492,0.069004578,0.018780719,-0.011618131,5.5
0.060546227,0.689577782,0.523393305,0.058451208,0.261150796,0.008002782,0.412850967,0.135966519,0.1254441,-0.046330947,-0.027980074,-0.074845339,0.073647972,0.01429022,-0.011146338,5.5
0.099440796,0.673696622,0.494400645,0.053919529,0.265509924,-0.034777103,0.387758499,0.088983831,0.104415393,-0.051169731,-0.030264504,-0.079370221,0.071208124,0.01808336,-0.01340191,5.5
0.153286865,0.654905656,0.479198395,0.026551966,0.296145185,-0.008868579,0.358411728,0.140586149,0.105246409,-0.068758186,-0.030891637,-0.08974679,0.067377101,0.021114143,-0.016452677,5.5
0.212551768,0.674746555,0.44206919,0.020011039,0.30713252,-0.025051393,0.428996296,0.10570584,0.109202621,-0.063866517,-0.030945419,-0.083311575,0.071927388,0.016112837,-0.018478084,5.5
0.248134054,0.683016479,0.452679928,0.037512771,0.30572914,-0.116714433,0.32170796,0.009036608,0.087779586,-0.071532253,-0.038779034,-0.081828197,0.077772286,0.018919707,-0.017803152,5.5
0.303778295,0.652480974,0.453596482,0.001735644,0.360201552,-0.075316867,0.314066386,0.026759057,0.026637723,-0.077525984,-0.039749274,-0.08866941,0.075653747,0.022924978,-0.014190164,5.5
0.364794392,0.61031442,0.466513562,0.046531991,0.319181469,-0.072137576,0.261662995,0.040771973,0.067225967,-0.086489966,-0.038086098,-0.086532732,0.081503627,0.012601687,-0.021270817,5.5
0.377713395,0.613557256,0.470051741,0.054831483,0.327933111,-0.033987929,0.340081661,0.067668162,-0.020994211,-0.067780877,-0.043722944,-0.094119606,0.084804846,0.018025755,-0.008958778,5.5
0.414805052,0.570056885,0.484873895,0.076651831,0.303307553,-0.028601503,0.33086786,0.029495586,0.068768226,-0.068525987,-0.038362102,-0.088540753,0.090359376,0.013630149,-0.019467684,5.5
0.445004959,0.569382428,0.49738987,0.074104616,0.310647602,-0.042374292,0.333823209,0.037399467,0.068913956,-0.07633308,-0.036049669,-0.094892182,0.090279112,0.011762198,-0.017530561,5.5
0.46362388,0.540353039,0.499414064,0.074721713,0.306582162,-0.018702895,0.296514863,0.061608052,0.052228529,-0.079905283,-0.039857587,-0.098190899,0.089710976,0.014905382,-0.015078075,5.5
0.448953961,0.544951999,0.478924335,0.086866122,0.282169397,-0.034279487,0.275129803,0.095761114,0.113709532,-0.082702617,-0.03993195,-0.097665959,0.094298297,0.013163629,-0.017011891,5.5
0.464333469,0.500433385,0.53333334,0.093053701,0.302612025,0.031574595,0.189754301,0.108631382,0.039525704,-0.086248156,-0.045060088,-0.09837924,0.093162165,0.012884484,-0.018388469,5.5
0.437847291,0.505485995,0.60978229,0.112844782,0.34124816,0.121103501,0.271880686,0.164122287,0.02521599,-0.069743162,-0.040227143,-0.104441344,0.095558241,0.011565161,-0.021968589,5.5
0.414851995,0.498952637,0.618667626,0.105874037,0.33565671,0.103393195,0.271313,0.18088902,0.017686782,-0.074463369,-0.030270303,-0.109530394,0.094562385,0.01020694,-0.021214807,5.5
0.374280687,0.504026708,0.635544028,0.083904614,0.343164073,0.065532162,0.201902654,0.147842412,0.0317908,-0.083837571,-0.02663756,-0.108606141,0.091672356,0.017968856,-0.021015081,5.5
0.330382425,0.533319357,0.628476787,0.06955186,0.354628741,0.096214816,0.287118705,0.173349137,0.070232553,-0.073770629,-0.024013297,-0.099299892,0.090060754,0.01364077,-0.0153458,5.5
0.263649922,0.560569138,0.601226862,0.042218699,0.378547264,0.039808936,0.271019335,0.13273997,0.095678369,-0.074371151,-0.018314619,-0.091777316,0.094537065,0.011957313,-0.015395124,5.5
0.220338396,0.564261264,0.650298875,0.041295516,0.401589789,0.060970561,0.261922623,0.093737722,0.053911894,-0.067602422,-0.023315624,-0.095136389,0.086634932,0.017773569,-0.016334932,5.5
0.190091734,0.556044526,0.585052417,-0.011820803,0.412786733,0.134590373,0.292098032,0.226342108,0.037233056,-0.078726407,-0.019346909,-0.094879195,0.079510684,0.010334045,-0.013660355,5.5
0.154874676,0.587400396,0.550067728,-0.033929722,0.420292275,0.087237872,0.285446534,0.163146883,0.048791549,-0.077698676,-0.017272074,-0.087005186,0.083079812,0.008479908,-0.019395351,5.5
0.10816388,0.63305342,0.569360406,-0.044584267,0.431499833,0.081109204,0.278740089,0.181945943,-0.036015406,-0.077362406,-0.027494629,-0.097346531,0.073428773,0.017815626,-0.009328814,5.5
0.09543339,0.650994684,0.575063721,-0.043841445,0.463492198,0.031435138,0.259452125,0.100728322,0.007282713,-0.081484734,-0.03104506,-0.090765153,0.06803189,0.009490456,-0.013778053,5.5
0.079371538,0.665903242,0.601884543,-0.012954254,0.457789371,0.021339577,0.236210965,0.098918491,0.00641953,-0.077355822,-0.038942529,-0.092718519,0.068939187,0.010265722,-0.010030111,5.5
0.07230636,0.667592599,0.62391707,0.009253575,0.447365102,0.058597636,0.276757766,0.129233221,0.011672149,-0.071316009,-0.037033388,-0.097782357,0.065721509,0.013620276,-0.015177005,5.5
0.057849021,0.701685809,0.709352577,0.06529755,0.425056664,0.095920132,0.38072456,0.155693023,0.044208907,-0.055260229,-0.033211898,-0.105833646,0.06500481,0.015747117,-0.018398879,5.5
0.054221223,0.686272465,0.72591018,0.024866353,0.514586411,0.119127497,0.316010488,0.116613513,-0.069984107,-0.059561084,-0.040654584,-0.102202829,0.060405648,0.010103827,-0.01207814,5.5
0.038975113,0.700992292,0.71837262,0.035001682,0.515719906,0.114714794,0.306857478,0.129569389,-0.075514075,-0.052689789,-0.042553112,-0.106627897,0.063894596,0.014809419,-0.018541109,5.5
0.067284865,0.712604806,0.636701117,0.020336176,0.477081472,0.055424958,0.274778163,0.138905191,-0.06615989,-0.069618767,-0.049573381,-0.107027579,0.056839588,0.013954285,-0.014361026,5.5
0.081322302,0.71875774,0.608766799,0.00478018,0.491350134,0.02085413,0.23056032,0.107349336,-0.070658501,-0.071278223,-0.04946102,-0.107300611,0.067133139,0.017883555,-0.020029295,5.5
0.135294033,0.689202472,0.628129849,0.039923717,0.467066739,0.080978146,0.245766866,0.146676596,-0.09629282,-0.064578244,-0.054697335,-0.107024154,0.072364863,0.013334341,-0.017511142,5.5
0.175214237,0.660495612,0.623507041,0.066959782,0.437055039,0.050444366,0.167168835,0.112774247,-0.156101146,-0.069766325,-0.066013185,-0.116515774,0.065833577,0.019284562,-0.019054876,5.5
0.203294714,0.640352727,0.616534481,0.115056083,0.385849801,0.104327481,0.159211226,0.180816966,-0.120187412,-0.066556896,-0.079451539,-0.118946499,0.062133822,0.021954944,-0.019842665,5.5
0.200801827,0.66940513,0.588837306,0.102015687,0.408215431,0.041333858,0.155251719,0.127610889,-0.108659471,-0.067033673,-0.082556535,-0.121713214,0.06267376,0.026073464,-0.01905937,5.5
0.219409038,0.640068121,0.604257606,0.098151425,0.450355978,0.09287695,0.129714906,0.120722371,-0.165144685,-0.064589963,-0.090342442,-0.121706681,0.061366915,0.022957624,-0.021034035,5.5
0.213740735,0.650630174,0.61209833,0.143644831,0.415785325,0.036136216,0.147974261,0.102368573,-0.098487492,-0.056451151,-0.089189603,-0.12377859,0.071410031,0.023759442,-0.02014737,5.5
0.221855188,0.605762785,0.646334155,0.149713825,0.427920138,0.059255149,0.146671578,0.046842596,-0.055595658,-0.05018279,-0.083442524,-0.118540887,0.074737792,0.022141051,-0.026652988,5.5
0.247183345,0.634611104,0.741737125,0.262122631,0.388369093,0.112320425,0.225275457,0.192032556,0.021769595,-0.030745545,-0.063662348,-0.129114507,0.089420782,0.029280625,-0.040489242,5.5
0.294303138,0.63816822,0.77220562,0.244710258,0.419648181,0.119632108,0.245773682,0.162859564,-0.038794949,-0.030089867,-0.065114707,-0.141379735,0.075929718,0.04471451,-0.044491816,5.5
0.384387442,0.645242165,0.726731103,0.207997075,0.455838508,0.054246751,0.197380399,0.197443362,0.041828522,-0.039388417,-0.033343656,-0.103280843,0.093539157,0.022660774,-0.049327349,5.5
0.546008721,0.611754618,0.719543999,0.133964669,0.471383351,0.000241309,0.148076694,0.222151388,0.003528969,-0.012088739,-0.058190889,-0.096092373,0.088156219,0.040526924,-0.029483944,5.5
0.688966,0.631775605,0.707807013,0.161619866,0.405790076,-0.09870099,0.187717547,0.237585555,0.099086547,-0.021233861,-0.016863105,-0.079770586,0.091426464,0.030644696,-0.049815616,5.5
0.783526748,0.603138922,0.770795659,0.168638348,0.421064666,-0.12630151,0.189657908,0.219046015,0.116354683,-0.006552698,-0.021246086,-0.073130686,0.098343348,0.03900333,-0.023540788,5.5
0.78938444,0.590631796,0.847622886,0.205193016,0.434496307,-0.167614827,0.102138721,0.131750803,0.15246226,-0.008821752,-0.025465291,-0.078596332,0.099027818,0.047056613,-0.027231796,5.5
0.796648909,0.572365977,0.866693322,0.231563663,0.418165059,-0.096694635,0.103368169,0.183871988,0.141739799,-0.007091958,-0.040543247,-0.074467222,0.089149805,0.042591668,-0.01669416,5.5
0.789055552,0.582890247,0.879634372,0.224967666,0.439953869,-0.081295246,0.115311373,0.160517647,0.074642635,0.001747533,-0.048540207,-0.079534868,0.084218636,0.05363518,-0.013843871,5.5
0.814855826,0.589675181,0.909032614,0.238924708,0.454007218,-0.029614689,0.150906506,0.185065449,0.108821596,0.006538046,-0.047017879,-0.075117608,0.088278721,0.0510532,-0.016230111,5.5
0.81934508,0.603010945,0.894958165,0.207018359,0.539015293,-0.036555022,0.192040752,0.187248816,0.189851698,-0.004438673,-0.051971771,-0.087095848,0.074858719,0.060762107,-0.010480133,5.5
0.88153253,0.539456512,0.947995382,0.287159352,0.54045646,0.002538481,0.091623123,0.19631471,0.172238053,0.001907209,-0.059721854,-0.080725889,0.076050378,0.056539735,-0.010905681,5.5
0.842789991,0.65743816,0.98046666,0.315734018,0.533785255,-0.104410213,0.182674648,0.138725561,0.19479534,0.009760083,-0.064431954,-0.088024397,0.071169247,0.061979066,-0.002419073,5.5
0.833640656,0.660787128,0.958139154,0.267763753,0.567856611,-0.04528699,0.240091629,0.212971934,0.233414855,0.00129747,-0.055765545,-0.083097276,0.070388472,0.052240045,0.000640767,5.5
0.860643783,0.636978774,0.912542984,0.25660354,0.52625908,-0.042244492,0.20543173,0.284496736,0.252318204,-0.011550047,-0.055990599,-0.083961646,0.074486551,0.05005243,0.007899671,5.5
0.822770625,0.620842348,0.870319776,0.133929241,0.565844303,-0.107933345,0.097612033,0.14386521,0.195401778,-0.03763158,-0.059254201,-0.07819935,0.068960962,0.050141502,0.010354735,5.5
